,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
13,ffba4ed4-6239-493a-8037-070db3ac6980,[Joseph] is [Jack]'s father. ,"('Jack', 'Joseph')",How is [Jack] related to [Joseph] ? ,father,"[""[Joseph] is [Jack]'s father. ""]",[Joseph] is [Jack]'s father. ,[],father,task_1.1,"[(0, 1)]",['father'],"(0, 1)","Jack:male,Joseph:male",,"{24: 0, 21: 1}",train
14,7178de57-9c57-4896-b66f-67f0c26532e1,[Sara] is [Theodore]'s mother-in-law. ,"('Theodore', 'Sara')","For [Theodore], who is [Sara] ? ",mother-in-law,['[Sara] is the mother-in-law of [Theodore]. '],[Sara] is [Theodore]'s mother-in-law. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Theodore:male,Sara:female",,"{38: 0, 5: 1}",train
15,bceb607f-e025-435c-a510-2eed24416f0a,[Joseph] is a son of [Elizabeth]. ,"('Elizabeth', 'Joseph')",What is the family connection between [Elizabeth] and [Joseph] ? ,son,['[Elizabeth] has a son called [Joseph]. '],[Joseph] is a son of [Elizabeth]. ,[],son,task_1.1,"[(0, 1)]",['son'],"(0, 1)","Elizabeth:female,Joseph:male",,"{1: 0, 21: 1}",train
16,4e982fa7-6b41-4322-99ea-d657f441d693,[Jocelyn] is [Solomon]'s sister. ,"('Solomon', 'Jocelyn')",Who is [Jocelyn] from the point of relation of [Solomon] ? ,sister,['[Solomon] has a sister named [Jocelyn]. '],[Jocelyn] is [Solomon]'s sister. ,[],sister,task_1.1,"[(0, 1)]",['sister'],"(0, 1)","Solomon:male,Jocelyn:female",,"{15: 0, 13: 1}",train
17,0ef3bed4-f3e5-4348-aacd-18577061fa0b,[Lavonne] is the mother-in-law of [Marvin]. ,"('Marvin', 'Lavonne')",What is the family connection between [Marvin] and [Lavonne] ? ,mother-in-law,['[Lavonne] is the mother-in-law of [Marvin]. '],[Lavonne] is the mother-in-law of [Marvin]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Marvin:male,Lavonne:female",,"{37: 0, 16: 1}",train
18,83cbce3f-dc6a-457c-81cf-1efa22c730e9,[Percy] is the grandson of [Samuel]. ,"('Samuel', 'Percy')","For [Samuel], who is [Percy] ? ",grandson,"[""[Percy] is [Samuel]'s grandson. ""]",[Percy] is the grandson of [Samuel]. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Samuel:male,Percy:male",,"{0: 0, 14: 1}",train
19,f237ad54-5ff4-482b-acdf-cd7121e8a235,[Lisa] is the wife of [David]. ,"('David', 'Lisa')",Who is [Lisa] from the point of relation of [David] ? ,wife,['[Lisa] is the wife of [David]. '],[Lisa] is the wife of [David]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","David:male,Lisa:female",,"{3: 0, 11: 1}",train
20,e4b47c49-544f-4f9b-a485-d9e4073bd7de,[Catherine] is [Michael]'s mother-in-law. ,"('Michael', 'Catherine')",Fill in the blanks : [Catherine] is [Michael] 's _. ,mother-in-law,['[Catherine] is the mother-in-law of [Michael]. '],[Catherine] is [Michael]'s mother-in-law. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Michael:male,Catherine:female",,"{27: 0, 6: 1}",train
21,f79a298a-56f2-43cd-a40e-38b47cb9bd30,[Elizabeth] has a grandson who is [Solomon]. ,"('Elizabeth', 'Solomon')",Fill in the blanks : [Solomon] is [Elizabeth] 's _. ,grandson,"[""[Solomon] is [Elizabeth]'s grandson. ""]",[Elizabeth] has a grandson who is [Solomon]. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Elizabeth:female,Solomon:male",,"{1: 0, 15: 1}",train
22,833ad930-3be5-490c-97a0-b5cf1d7818d2,[Pauline] is [Aaron]'s niece. ,"('Aaron', 'Pauline')",Who is [Pauline] from the point of relation of [Aaron] ? ,neice,"[""[Pauline] is [Aaron]'s niece. ""]",[Pauline] is [Aaron]'s niece. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Aaron:male,Pauline:female",,"{4: 0, 12: 1}",train
23,a5d376cb-66a0-4196-bd2c-d77377538e85,[Ashlee] has a brother named [Juan]. ,"('Ashlee', 'Juan')",What is the family connection between [Ashlee] and [Juan] ? ,brother,['[Ashlee] has a brother named [Juan]. '],[Ashlee] has a brother named [Juan]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Ashlee:female,Juan:male",,"{19: 0, 18: 1}",train
24,aa2d4920-d4ff-4528-b293-301c1c45e429,[Claire] is [Joseph]'s niece. ,"('Joseph', 'Claire')",How is [Joseph] related to [Claire] ? ,neice,['[Claire] is the niece of [Joseph]. '],[Claire] is [Joseph]'s niece. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Joseph:male,Claire:female",,"{21: 0, 8: 1}",train
25,606dc325-0972-47a9-bcdb-658e37fde7f2,[Clinton] is a brother of [Edna]. ,"('Edna', 'Clinton')",Who is [Clinton] from the point of relation of [Edna] ? ,brother,['[Clinton] is a brother of [Edna]. '],[Clinton] is a brother of [Edna]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Edna:female,Clinton:male",,"{10: 0, 9: 1}",train
26,03017e01-fdb7-4adb-850c-7cd5e538a5f1,[Samuel] has a daughter called [Sara]. ,"('Samuel', 'Sara')",Fill in the blanks : [Sara] is [Samuel] 's _. ,daughter,['[Sara] is a daughter of [Samuel]. '],[Samuel] has a daughter called [Sara]. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","Samuel:male,Sara:female",,"{0: 0, 5: 1}",train
27,cc376ee2-474e-4e89-b1ef-3321ecb1ff73,[Beverly] is the wife of [Theodore]. ,"('Theodore', 'Beverly')",How are [Theodore] and [Beverly] related to each other ? ,wife,['[Beverly] is the wife of [Theodore]. '],[Beverly] is the wife of [Theodore]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Theodore:male,Beverly:female",,"{38: 0, 22: 1}",train
28,34d7a8b8-0b77-40cf-9f2b-34d49308fbc6,The husband of [Elizabeth] is [Samuel]. ,"('Elizabeth', 'Samuel')",How is [Elizabeth] related to [Samuel] ? ,husband,"[""[Samuel] is [Elizabeth]'s husband. ""]",The husband of [Elizabeth] is [Samuel]. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Elizabeth:female,Samuel:male",,"{1: 0, 0: 1}",train
29,25297a85-ee5b-43ee-8646-762cb5ba9628,[Carol] is [Bradley]'s wife. ,"('Bradley', 'Carol')",Who is [Carol] from the point of relation of [Bradley] ? ,wife,['[Bradley] has a wife who is [Carol]. '],[Carol] is [Bradley]'s wife. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Bradley:male,Carol:female",,"{39: 0, 23: 1}",train
30,8b4b3eed-673a-4563-a2ce-d962a4b0d2cf,[Aaron] has a sister named [Lisa]. ,"('Aaron', 'Lisa')",What is the family connection between [Aaron] and [Lisa] ? ,sister,['[Lisa] is a sister of [Aaron]. '],[Aaron] has a sister named [Lisa]. ,[],sister,task_1.1,"[(0, 1)]",['sister'],"(0, 1)","Aaron:male,Lisa:female",,"{4: 0, 11: 1}",train
31,d258c31e-ba7b-4fd6-87dd-04045265765b,[Junior] is a son of [Alfred]. ,"('Alfred', 'Junior')",What is the family connection between [Alfred] and [Junior] ? ,son,"[""[Junior] is [Alfred]'s son. ""]",[Junior] is a son of [Alfred]. ,[],son,task_1.1,"[(0, 1)]",['son'],"(0, 1)","Alfred:male,Junior:male",,"{2: 0, 7: 1}",train
32,ee300fd0-0d36-4a1f-8ced-ba4c7927f321,[Edna] is the niece of [Sara]. ,"('Sara', 'Edna')","For [Sara], who is [Edna] ? ",neice,['[Edna] is the niece of [Sara]. '],[Edna] is the niece of [Sara]. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Sara:female,Edna:female",,"{5: 0, 10: 1}",train
33,5d91a4ec-3a08-4b83-af9a-9a05e37348ac,[Elizabeth] is [Catherine]'s mother-in-law. ,"('Catherine', 'Elizabeth')",How are [Catherine] and [Elizabeth] related to each other ? ,mother-in-law,"[""[Elizabeth] is [Catherine]'s mother-in-law. ""]",[Elizabeth] is [Catherine]'s mother-in-law. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Catherine:female,Elizabeth:female",,"{6: 0, 1: 1}",train
34,90b0b7b8-3a6d-4c77-93ad-6869045fb0de,[Francisco] is a son of [Aaron]. ,"('Aaron', 'Francisco')",How is [Aaron] related to [Francisco] ? ,son,['[Francisco] is a son of [Aaron]. '],[Francisco] is a son of [Aaron]. ,[],son,task_1.1,"[(0, 1)]",['son'],"(0, 1)","Aaron:male,Francisco:male",,"{4: 0, 17: 1}",train
35,90f73bea-26e3-4506-83d6-2c9484392878,[Tatiana] is [Lavonne]'s daughter. ,"('Lavonne', 'Tatiana')",Who is [Tatiana] from the point of relation of [Lavonne] ? ,daughter,['[Tatiana] is a daughter of [Lavonne]. '],[Tatiana] is [Lavonne]'s daughter. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","Lavonne:female,Tatiana:female",,"{16: 0, 20: 1}",train
36,f0c8b797-5898-404f-91b6-bc1a457cec01,[Francisco] is the nephew of [Joseph]. ,"('Joseph', 'Francisco')",How is [Joseph] related to [Francisco] ? ,nephew,['[Francisco] is the nephew of [Joseph]. '],[Francisco] is the nephew of [Joseph]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Joseph:male,Francisco:male",,"{21: 0, 17: 1}",train
37,fc22d4e3-3dc6-485e-b432-649a89198f29,[Elizabeth] is [Ashlee]'s grandmother. ,"('Ashlee', 'Elizabeth')",What is the family connection between [Ashlee] and [Elizabeth] ? ,grandmother,['[Elizabeth] is the grandmother of [Ashlee]. '],[Elizabeth] is [Ashlee]'s grandmother. ,[],grandmother,task_1.1,"[(0, 1)]",['grandmother'],"(0, 1)","Ashlee:female,Elizabeth:female",,"{19: 0, 1: 1}",train
38,fcc1e902-ce3c-4ce8-a3cd-b5f5f4790dd3,[Samuel] is the grandfather of [Claire]. ,"('Claire', 'Samuel')",How are [Claire] and [Samuel] related to each other ? ,grandfather,"[""[Samuel] is [Claire]'s grandfather. ""]",[Samuel] is the grandfather of [Claire]. ,[],grandfather,task_1.1,"[(0, 1)]",['grandfather'],"(0, 1)","Claire:female,Samuel:male",,"{8: 0, 0: 1}",train
39,0660b416-a23b-4cec-9cbb-3da4e1729728,[Ashlee] is the niece of [Lisa]. ,"('Lisa', 'Ashlee')","For [Lisa], who is [Ashlee] ? ",neice,['[Ashlee] is the niece of [Lisa]. '],[Ashlee] is the niece of [Lisa]. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Lisa:female,Ashlee:female",,"{11: 0, 19: 1}",train
40,7d5d756b-b989-4120-85f7-d4427d30c76a,[Rudolf] is the son-in-law of [David]. ,"('David', 'Rudolf')",How is [David] related to [Rudolf] ? ,son-in-law,['[David] has a son-in-law who is [Rudolf]. '],[Rudolf] is the son-in-law of [David]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","David:male,Rudolf:male",,"{3: 0, 31: 1}",train
41,e055faf8-031e-4486-ac32-5fa49dc06297,The husband of [Mildred] is [Jack]. ,"('Mildred', 'Jack')",What is the family connection between [Mildred] and [Jack] ? ,husband,"[""[Jack] is [Mildred]'s husband. ""]",The husband of [Mildred] is [Jack]. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Mildred:female,Jack:male",,"{40: 0, 24: 1}",train
42,d200552a-8459-4a94-8373-79d8d0075ebf,[Catherine] is [Ashlee]'s aunt. ,"('Ashlee', 'Catherine')",How are [Ashlee] and [Catherine] related to each other ? ,aunt,"[""[Catherine] is [Ashlee]'s aunt. ""]",[Catherine] is [Ashlee]'s aunt. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Ashlee:female,Catherine:female",,"{19: 0, 6: 1}",train
43,725cf00a-53cd-4b77-8976-43a776ba2dd9,[Joseph] is the father-in-law of [Johnnie]. ,"('Johnnie', 'Joseph')",Fill in the blanks : [Joseph] is [Johnnie] 's _. ,father-in-law,"[""[Joseph] is [Johnnie]'s father-in-law. ""]",[Joseph] is the father-in-law of [Johnnie]. ,[],father-in-law,task_1.1,"[(0, 1)]",['father-in-law'],"(0, 1)","Johnnie:male,Joseph:male",,"{41: 0, 21: 1}",train
44,0c0ef5ad-eadf-4538-80f2-220abf786613,[Elizabeth] is [Tatiana]'s grandmother. ,"('Tatiana', 'Elizabeth')",Who is [Elizabeth] from the point of relation of [Tatiana] ? ,grandmother,['[Elizabeth] is the grandmother of [Tatiana]. '],[Elizabeth] is [Tatiana]'s grandmother. ,[],grandmother,task_1.1,"[(0, 1)]",['grandmother'],"(0, 1)","Tatiana:female,Elizabeth:female",,"{20: 0, 1: 1}",train
45,60aba52f-a09b-46ac-aa58-da2ac1e6b9b8,[Francisco] is a brother of [Juan]. ,"('Juan', 'Francisco')",How is [Juan] related to [Francisco] ? ,brother,['[Juan] has a brother named [Francisco]. '],[Francisco] is a brother of [Juan]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Juan:male,Francisco:male",,"{18: 0, 17: 1}",train
46,b09bc1aa-8384-42e0-9faa-c64e4a875afb,[Joseph] has a brother named [Aaron]. ,"('Joseph', 'Aaron')",How is [Joseph] related to [Aaron] ? ,brother,"[""[Aaron] is [Joseph]'s brother. ""]",[Joseph] has a brother named [Aaron]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Joseph:male,Aaron:male",,"{21: 0, 4: 1}",train
47,a407ecb2-f082-42d6-b8bc-8b2d3e103645,[Catherine] is the mother of [Clinton]. ,"('Clinton', 'Catherine')",How are [Clinton] and [Catherine] related to each other ? ,mother,"[""[Catherine] is [Clinton]'s mother. ""]",[Catherine] is the mother of [Clinton]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Clinton:male,Catherine:female",,"{9: 0, 6: 1}",train
48,e277de38-09b7-401c-ae15-fa336b824b50,[Sara] is [Edna]'s aunt. ,"('Edna', 'Sara')",How is [Edna] related to [Sara] ? ,aunt,"[""[Sara] is [Edna]'s aunt. ""]",[Sara] is [Edna]'s aunt. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Edna:female,Sara:female",,"{10: 0, 5: 1}",train
49,2238ef19-e8b9-4d55-8771-a112db6c2f3f,[Ashlee] is [Samuel]'s granddaughter. ,"('Samuel', 'Ashlee')","For [Samuel], who is [Ashlee] ? ",granddaughter,['[Ashlee] is the granddaughter of [Samuel]. '],[Ashlee] is [Samuel]'s granddaughter. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Samuel:male,Ashlee:female",,"{0: 0, 19: 1}",train
50,692ee861-b4dc-49fc-b6e9-2532c527ca78,[Lavonne] is the mother-in-law of [Steve]. ,"('Steve', 'Lavonne')",How is [Steve] related to [Lavonne] ? ,mother-in-law,"[""[Lavonne] is [Steve]'s mother-in-law. ""]",[Lavonne] is the mother-in-law of [Steve]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Steve:male,Lavonne:female",,"{36: 0, 16: 1}",train
51,98cfdc2d-95de-43fb-94bc-9298aff0f6a7,[Juan] is [Elizabeth]'s grandson. ,"('Elizabeth', 'Juan')",Who is [Juan] from the point of relation of [Elizabeth] ? ,grandson,['[Juan] is the grandson of [Elizabeth]. '],[Juan] is [Elizabeth]'s grandson. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Elizabeth:female,Juan:male",,"{1: 0, 18: 1}",train
52,579d0dd7-5d8e-4a00-8ecf-e09511510dc9,[Samuel] has a grandson who is [Clinton]. ,"('Samuel', 'Clinton')",What is the family connection between [Samuel] and [Clinton] ? ,grandson,['[Samuel] has a grandson who is [Clinton]. '],[Samuel] has a grandson who is [Clinton]. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Samuel:male,Clinton:male",,"{0: 0, 9: 1}",train
53,f6afd1e4-b323-4821-94a5-429b31f56073,[Junior] is the nephew of [Aaron]. ,"('Aaron', 'Junior')",How is [Aaron] related to [Junior] ? ,nephew,['[Junior] is the nephew of [Aaron]. '],[Junior] is the nephew of [Aaron]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Aaron:male,Junior:male",,"{4: 0, 7: 1}",train
54,23a71c31-35dc-4394-b1f3-ed52e88ea5e5,[David] is the uncle of [Francisco]. ,"('Francisco', 'David')",How is [Francisco] related to [David] ? ,uncle,['[David] is the uncle of [Francisco]. '],[David] is the uncle of [Francisco]. ,[],uncle,task_1.1,"[(0, 1)]",['uncle'],"(0, 1)","Francisco:male,David:male",,"{17: 0, 3: 1}",train
55,f13e4916-c729-48f5-9b7b-f55c3f8bebe3,[Lisa] is the aunt of [Carol]. ,"('Carol', 'Lisa')",What is the family connection between [Carol] and [Lisa] ? ,aunt,['[Lisa] is the aunt of [Carol]. '],[Lisa] is the aunt of [Carol]. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Carol:female,Lisa:female",,"{23: 0, 11: 1}",train
56,b41d6aac-56b8-4dac-b77a-c00d81c28940,[Elizabeth] is [Lisa]'s mother. ,"('Lisa', 'Elizabeth')",How is [Lisa] related to [Elizabeth] ? ,mother,['[Elizabeth] is the mother of [Lisa]. '],[Elizabeth] is [Lisa]'s mother. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Lisa:female,Elizabeth:female",,"{11: 0, 1: 1}",train
57,b2fe1de4-909c-44f7-8d57-ec21b62df65a,[Lisa] is the mother of [Jocelyn]. ,"('Jocelyn', 'Lisa')",What is the family connection between [Jocelyn] and [Lisa] ? ,mother,['[Lisa] is the mother of [Jocelyn]. '],[Lisa] is the mother of [Jocelyn]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Jocelyn:female,Lisa:female",,"{13: 0, 11: 1}",train
58,8d123923-4255-419f-9f6c-278b11e01cb3,[David] has a daughter called [Jocelyn]. ,"('David', 'Jocelyn')",Fill in the blanks : [Jocelyn] is [David] 's _. ,daughter,['[David] has a daughter called [Jocelyn]. '],[David] has a daughter called [Jocelyn]. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","David:male,Jocelyn:female",,"{3: 0, 13: 1}",train
59,d345b033-c93e-446c-a731-feb5bf47479b,[Percy] is the nephew of [Aaron]. ,"('Aaron', 'Percy')",How is [Aaron] related to [Percy] ? ,nephew,"[""[Percy] is [Aaron]'s nephew. ""]",[Percy] is the nephew of [Aaron]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Aaron:male,Percy:male",,"{4: 0, 14: 1}",train
60,4aa7ae7f-210f-4e75-994f-1001542999dd,[Solomon] is [Sara]'s nephew. ,"('Sara', 'Solomon')",What is the family connection between [Sara] and [Solomon] ? ,nephew,"[""[Solomon] is [Sara]'s nephew. ""]",[Solomon] is [Sara]'s nephew. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Sara:female,Solomon:male",,"{5: 0, 15: 1}",train
61,8e9ae7c3-5591-4e07-bbec-eda504e30221,[Alfred] is the father-in-law of [Steven]. ,"('Steven', 'Alfred')",Who is [Alfred] from the point of relation of [Steven] ? ,father-in-law,"[""[Alfred] is [Steven]'s father-in-law. ""]",[Alfred] is the father-in-law of [Steven]. ,[],father-in-law,task_1.1,"[(0, 1)]",['father-in-law'],"(0, 1)","Steven:male,Alfred:male",,"{29: 0, 2: 1}",train
62,2baba791-d80c-41d7-aca8-a96a5923344a,[Aaron] has a daughter called [Tatiana]. ,"('Aaron', 'Tatiana')",Fill in the blanks : [Tatiana] is [Aaron] 's _. ,daughter,['[Aaron] has a daughter called [Tatiana]. '],[Aaron] has a daughter called [Tatiana]. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","Aaron:male,Tatiana:female",,"{4: 0, 20: 1}",train
63,4cd3b70e-77ef-411e-8045-9e10389771f5,[Aaron] is the father of [Francisco]. ,"('Francisco', 'Aaron')","For [Francisco], who is [Aaron] ? ",father,['[Aaron] is the father of [Francisco]. '],[Aaron] is the father of [Francisco]. ,[],father,task_1.1,"[(0, 1)]",['father'],"(0, 1)","Francisco:male,Aaron:male",,"{17: 0, 4: 1}",train
64,288d663a-1ac0-4329-9511-23ac69490488,[Johnnie] is the son-in-law of [Sara]. ,"('Sara', 'Johnnie')","For [Sara], who is [Johnnie] ? ",son-in-law,['[Johnnie] is the son-in-law of [Sara]. '],[Johnnie] is the son-in-law of [Sara]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","Sara:female,Johnnie:male",,"{5: 0, 41: 1}",train
65,ae3db699-cbfa-422c-a7a1-acef646fbdfe,[David] is [Juan]'s uncle. ,"('Juan', 'David')",Fill in the blanks : [David] is [Juan] 's _. ,uncle,"[""[David] is [Juan]'s uncle. ""]",[David] is [Juan]'s uncle. ,[],uncle,task_1.1,"[(0, 1)]",['uncle'],"(0, 1)","Juan:male,David:male",,"{18: 0, 3: 1}",train
66,8e14cd62-dcae-4de1-bec8-e0581a084c19,[Sara] is the mother of [Beverly]. ,"('Beverly', 'Sara')",What is the family connection between [Beverly] and [Sara] ? ,mother,"[""[Sara] is [Beverly]'s mother. ""]",[Sara] is the mother of [Beverly]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Beverly:female,Sara:female",,"{22: 0, 5: 1}",train
67,54a3c3b1-f153-47da-a7cc-4835fdc4766f,[Vera] is the daughter-in-law of [Lisa]. ,"('Lisa', 'Vera')",How is [Lisa] related to [Vera] ? ,daughter-in-law,['[Vera] is the daughter-in-law of [Lisa]. '],[Vera] is the daughter-in-law of [Lisa]. ,[],daughter-in-law,task_1.1,"[(0, 1)]",['daughter-in-law'],"(0, 1)","Lisa:female,Vera:female",,"{11: 0, 32: 1}",train
